userId,itemId,rating
4,104,2.0
4,366,4.0
4,234,1.0
4,367,4.0
4,109,4.0
4,368,5.0
4,369,3.0
4,370,5.0
4,371,2.0
4,372,4.0
4,373,3.0
4,374,2.0
4,375,4.0
4,376,3.0
4,377,4.0
4,378,1.0
4,379,3.0
4,380,5.0
4,381,2.0
4,117,5.0
4,382,4.0
4,383,2.0
4,384,4.0
4,128,5.0
4,385,4.0
4,386,3.0
4,387,5.0
4,142,5.0
4,388,5.0
4,389,4.0
4,390,5.0
4,391,1.0
4,392,1.0
4,393,2.0
4,394,4.0
4,395,4.0
4,396,5.0
4,154,3.0
4,155,4.0
4,397,4.0
4,167,1.0
4,398,5.0
4,399,5.0
4,172,1.0
4,400,4.0
4,179,5.0
4,401,2.0
4,402,4.0
4,403,1.0
4,404,2.0
4,405,5.0
4,406,5.0
4,185,5.0
4,407,4.0
4,408,4.0
4,409,5.0
4,193,2.0
4,410,2.0
4,198,4.0
4,199,4.0
4,411,5.0
4,412,4.0
4,413,3.0
4,414,5.0
4,415,4.0
4,416,1.0
4,206,4.0
4,417,4.0
4,418,4.0
4,419,4.0
4,420,3.0
4,421,5.0
4,211,4.0
4,422,4.0
4,423,2.0
4,218,1.0
4,424,5.0
4,425,2.0
4,426,1.0
4,427,3.0
4,230,3.0
4,428,5.0
4,429,4.0
4,430,3.0
4,431,4.0
4,432,4.0
4,433,3.0
4,434,1.0
4,435,3.0
4,436,4.0
4,437,3.0
4,438,3.0
4,439,4.0
4,440,5.0
4,441,3.0
4,442,4.0
4,443,3.0
4,444,3.0
4,445,2.0
4,446,5.0
4,447,4.0
4,448,3.0
4,449,2.0
4,450,4.0
4,451,1.0
4,452,4.0
4,453,3.0
4,454,1.0
4,455,3.0
4,456,5.0
4,457,3.0
4,458,4.0
4,459,4.0
4,460,5.0
5,1,4.0
5,292,4.0
5,461,4.0
5,462,4.0
5,463,3.0
5,5,4.0
5,296,5.0
5,8,4.0
5,464,3.0
5,465,3.0
5,306,4.0
5,307,5.0
5,466,3.0
5,467,4.0
5,308,3.0
5,468,1.0
5,469,5.0
5,17,5.0
5,470,3.0
5,18,2.0
5,233,3.0
5,471,3.0
5,20,3.0
5,314,2.0
5,472,3.0
5,23,4.0
5,473,2.0
5,474,3.0
5,26,4.0
5,475,4.0
5,318,5.0
5,476,3.0
5,29,5.0
5,477,4.0
5,478,3.0
5,323,4.0
5,479,3.0
5,33,5.0
5,34,3.0
5,480,5.0
5,324,5.0
5,36,5.0
5,481,3.0
5,37,3.0
6,482,4.0
6,2,5.0
6,483,3.0
6,484,5.0
6,3,4.0
6,485,4.0
6,486,3.0
6,487,3.0
6,488,4.0
6,489,3.0
6,490,4.0
6,491,4.0
6,492,4.0
6,493,2.0
6,292,2.0
6,494,5.0
6,495,4.0
6,496,3.0
6,497,4.0
6,498,3.0
6,260,3.0
6,293,4.0
6,461,4.0
6,462,5.0
6,499,4.0
6,500,4.0
6,294,3.0
6,501,4.0
6,4,4.0
6,5,1.0
6,502,4.0
6,503,4.0
6,504,4.0
6,505,4.0
6,506,3.0
6,507,3.0
6,508,4.0
6,509,3.0
6,510,5.0
6,511,3.0
6,512,2.0
6,513,4.0
6,514,4.0
6,515,4.0
6,516,4.0
6,517,3.0
6,518,1.0
6,519,4.0
6,520,3.0
6,8,5.0
6,521,4.0
6,522,3.0
6,299,3.0
6,523,3.0
6,524,3.0
6,525,4.0
6,526,4.0
6,527,4.0
6,464,4.0
6,9,4.0
6,465,3.0
6,528,4.0
6,529,3.0
6,530,5.0
6,531,3.0
6,11,3.0
6,532,3.0
6,533,5.0
6,534,3.0
6,301,3.0
6,535,3.0
6,536,3.0
6,537,1.0
6,538,2.0
6,539,3.0
6,540,3.0
6,541,3.0
6,542,3.0
6,543,2.0
6,544,4.0
6,545,3.0
6,546,3.0
6,547,3.0
6,548,3.0
6,549,4.0
6,550,3.0
6,551,3.0
6,552,4.0
6,553,4.0
6,12,4.0
6,554,3.0
6,555,2.0
6,556,3.0
6,305,4.0
6,557,3.0
6,558,4.0
6,559,5.0
6,14,3.0
6,560,2.0
6,561,4.0
6,562,4.0
6,563,3.0
6,564,3.0
6,565,3.0
6,566,5.0
6,567,4.0
6,568,3.0
6,569,4.0
6,466,3.0
6,570,3.0
6,571,3.0
6,572,5.0
6,573,3.0
6,467,4.0
6,574,5.0
6,308,3.0
6,468,3.0
6,575,3.0
6,576,3.0
6,577,4.0
6,578,3.0
6,579,4.0
6,580,4.0
6,581,5.0
6,582,3.0
6,583,4.0
6,584,3.0
6,585,2.0
6,586,3.0
6,587,3.0
6,588,4.0
6,589,3.0
6,17,2.0
6,590,3.0
6,591,3.0
6,592,4.0
6,593,3.0
6,594,1.0
6,595,3.0
6,596,5.0
6,597,4.0
6,18,5.0
6,598,4.0
6,233,5.0
6,599,1.0
6,600,4.0
6,601,3.0
6,602,3.0
6,19,5.0
6,603,3.0
6,604,5.0
6,605,4.0
6,606,4.0
6,310,3.0
6,607,3.0
6,471,3.0
6,608,3.0
6,312,3.0
6,20,5.0
6,609,5.0
6,313,4.0
6,610,3.0
6,611,4.0
6,612,4.0
6,613,4.0
6,21,5.0
6,314,3.0
6,614,3.0
6,615,3.0
6,616,3.0
6,617,4.0
6,22,3.0
6,472,5.0
6,618,3.0
6,23,4.0
6,315,5.0
6,619,4.0
6,620,3.0
6,621,3.0
6,622,5.0
6,623,3.0
6,473,4.0
6,624,3.0
6,625,3.0
6,626,3.0
6,627,3.0
6,474,3.0
6,628,3.0
6,629,4.0
6,630,3.0
6,631,3.0
6,632,3.0
6,633,5.0
6,634,4.0
6,635,3.0
6,636,3.0
6,637,4.0
6,638,3.0
6,317,4.0
6,639,4.0
6,640,3.0
6,26,5.0
6,641,3.0
6,642,3.0
6,643,2.0
6,644,4.0
6,645,4.0
6,646,3.0
6,475,4.0
6,318,4.0
6,647,4.0
6,27,5.0
6,648,3.0
6,649,3.0
6,650,3.0
6,651,4.0
6,652,3.0
6,653,3.0
6,654,3.0
6,28,5.0
6,655,3.0
6,656,3.0
6,657,4.0
6,320,3.0
6,658,3.0
6,476,4.0
6,659,4.0
6,660,3.0
6,661,3.0
6,29,3.0
6,477,3.0
6,662,3.0
6,663,3.0
6,664,3.0
6,322,3.0
6,665,3.0
6,666,4.0
6,30,3.0
6,667,2.0
6,668,3.0
6,31,3.0
6,32,5.0
6,669,4.0
6,670,3.0
6,671,5.0
6,323,5.0
6,479,3.0
6,33,5.0
6,34,3.0
6,35,4.0
6,480,4.0
6,324,5.0
6,36,3.0
6,481,4.0
6,672,3.0
6,37,3.0
6,673,4.0
6,674,5.0
6,675,3.0
6,676,4.0
6,677,4.0
6,678,1.0
6,261,4.0
6,679,3.0
6,680,3.0
6,681,3.0
6,682,3.0
6,683,4.0
6,684,3.0
6,326,4.0
6,685,5.0
6,686,3.0
6,687,4.0
6,688,2.0
6,42,5.0
6,689,3.0
6,690,1.0
6,691,3.0
6,692,3.0
6,43,5.0
6,693,5.0
6,694,3.0
6,695,3.0
6,696,3.0
6,697,4.0
6,698,3.0
6,699,5.0
6,700,4.0
6,701,3.0
6,702,4.0
6,703,3.0
6,704,3.0
6,705,4.0
6,706,4.0
6,707,3.0
6,708,3.0
6,709,3.0
6,710,3.0
6,711,3.0
6,712,3.0
6,713,3.0
6,714,4.0
6,715,4.0
6,716,4.0
6,717,2.0
6,718,4.0
6,719,4.0
6,58,3.0
6,59,5.0
6,720,4.0
6,721,4.0
6,61,3.0
6,722,4.0
6,344,3.0
7,1,4.5
7,5,4.5
7,296,3.0
7,464,4.5
7,532,4.0
7,16,5.0
7,21,5.0
7,473,3.0
7,643,5.0
7,27,5.0
7,671,2.0
7,323,3.0
7,479,2.5
7,34,3.0
7,35,5.0
7,324,3.5
7,38,4.0
7,723,4.0
7,43,4.5
7,337,3.0
7,724,4.0
7,725,4.0
7,349,1.5
7,69,4.0
7,73,4.0
7,74,4.0
7,77,5.0
7,78,4.5
7,82,5.0
7,726,1.5
7,86,5.0
7,99,3.5
7,727,5.0
7,728,4.0
7,104,3.0
7,729,3.0
7,730,0.5
7,731,4.0
7,379,1.5
7,116,4.5
7,383,5.0
7,392,2.0
7,150,3.5
7,165,5.0
7,172,1.5
7,173,3.0
7,732,4.5
7,400,2.0
7,733,2.5
7,734,1.5
7,735,3.5
7,402,4.5
7,185,4.0
7,736,4.5
7,737,1.5
7,422,4.5
7,220,1.5
7,738,1.0
7,229,3.5
7,739,5.0
7,740,4.0
7,741,2.5
7,742,3.0
7,743,4.0
7,744,2.0
7,447,2.0
7,745,4.0
7,746,0.5
7,747,4.5
7,748,1.0
7,749,1.5
7,750,1.5
7,751,3.0
7,752,4.0
7,458,4.0
7,753,4.0
7,754,4.5
7,755,4.5
7,756,3.5
7,757,3.5
7,758,0.5
7,759,4.0
7,760,3.0
7,761,3.0
7,762,1.5
7,763,5.0
7,764,4.5
7,765,4.5
7,766,4.0
7,767,4.5
7,768,4.0
7,769,4.0
7,770,0.5
7,771,4.5
7,772,4.5
7,773,2.0
7,774,4.5
7,775,4.0
7,776,3.0
7,777,4.0
7,778,4.5
7,779,3.5
7,780,2.5
7,781,2.0
7,782,4.5
7,783,4.5
7,784,3.5
7,785,1.0
7,786,1.0
7,236,4.5
7,787,1.5
7,788,1.0
7,789,3.5
7,790,1.0
7,791,4.5
7,792,4.0
7,793,4.0
7,794,3.5
7,795,4.0
7,796,1.0
7,797,2.5
7,798,2.5
7,799,4.0
7,800,3.0
7,801,3.5
7,802,2.0
7,803,3.5
7,804,2.0
7,805,1.5
7,806,2.0
7,807,3.5
7,808,3.5
7,809,1.0
7,810,2.0
7,811,1.0
7,812,3.0
7,813,4.5
7,814,3.5
7,815,3.5
7,816,4.5
7,817,4.0
7,818,4.5
7,819,1.0
7,820,0.5
7,821,1.0
7,238,1.0
7,822,4.5
7,823,2.5
7,824,4.5
7,825,3.5
7,826,0.5
7,827,3.0
8,482,4.0
8,487,2.0
8,488,4.0
8,292,4.0
8,293,3.0
8,461,5.0
8,463,3.0
8,4,4.0
8,5,5.0
8,8,3.0
8,525,3.0
8,464,4.0
8,465,2.0
8,540,5.0
8,541,4.0
8,550,3.0
8,14,4.0
8,15,3.0
8,561,3.0
8,569,3.0
8,466,5.0
8,584,3.0
8,588,3.0
8,17,4.0
8,598,3.0
8,233,5.0
8,605,3.0
8,21,3.0
8,314,5.0
8,472,5.0
8,23,3.0
8,622,4.0
8,473,5.0
8,633,1.0
8,637,3.0
8,639,4.0
8,26,3.0
8,27,4.0
8,28,2.0
8,29,5.0
8,322,3.0
8,828,3.0
8,671,3.0
8,33,5.0
8,34,3.0
8,35,4.0
8,481,3.0
9,499,3.0
9,829,3.0
9,13,4.0
9,620,3.0
9,830,3.0
9,831,4.0
9,46,5.0
9,832,2.0
9,833,4.0
9,71,5.0
9,86,5.0
9,834,4.0
9,835,2.0
9,836,3.0
9,120,4.0
9,837,3.0
9,838,5.0
9,839,3.0
9,840,2.0
9,841,2.0
9,842,3.0
9,843,3.0
9,844,1.0
9,845,1.0
9,754,5.0
9,756,4.0
9,758,3.0
9,759,4.0
9,846,4.0
9,847,4.0
9,848,5.0
9,849,1.0
9,850,1.0
9,851,3.0
9,852,3.0
9,853,4.0
9,854,1.0
9,855,4.0
9,856,5.0
9,765,5.0
9,857,4.0
9,858,1.0
9,859,4.0
9,860,2.0
9,861,4.0
9,862,2.0
10,17,1.0
10,21,3.5
10,323,4.0
10,481,3.5
10,336,4.0
10,863,0.5
10,864,3.0
10,865,3.0
10,866,3.0
10,730,3.5
10,376,4.0
10,167,0.5
10,732,3.5
10,402,0.5
10,185,1.0
10,193,0.5
10,220,4.0
10,867,3.0
10,447,3.5
10,745,4.5
10,868,4.5
10,754,4.0
10,755,4.0
10,869,3.0
10,870,3.5
10,871,3.0
10,872,3.0
10,765,4.0
10,873,3.0
10,874,3.0
10,875,3.0
10,876,3.5
10,877,4.0
10,878,4.0
10,879,4.0
10,880,3.0
10,775,4.0
10,881,4.0
10,882,4.5
10,883,3.5
10,884,4.0
10,885,3.5
10,886,5.0
10,887,3.5
10,888,5.0
10,783,3.5
10,784,3.5
10,787,3.0
10,889,5.0
10,795,2.5
10,890,3.5
10,797,1.0
10,891,3.5
10,892,2.5
10,893,4.5
10,894,3.0
10,895,3.0
10,810,5.0
10,896,3.0
10,897,4.0
10,898,2.5
10,899,3.0
10,824,5.0
10,826,5.0
10,900,3.0
10,901,4.5
10,902,1.5
10,903,3.5
10,904,3.5
10,905,3.0
10,906,3.5
10,239,4.5
10,907,2.5
10,908,2.0
10,909,3.0
10,910,2.0
10,911,2.5
10,912,3.5
10,913,4.5
10,914,0.5
10,915,3.5
10,916,4.0
10,917,4.5
10,918,3.0
10,919,3.0
10,920,0.5
10,921,5.0
10,922,2.5
10,923,3.5
10,924,3.0
10,925,3.5
10,926,3.5
10,927,2.5
10,928,3.0
10,929,3.0
10,930,2.0
10,931,3.0
10,932,5.0
10,933,3.5
10,934,2.5
10,935,5.0
10,936,3.5
10,937,3.5
10,938,2.0
10,939,3.5
10,940,3.0
10,941,3.5
10,942,4.0
10,943,3.0
10,944,3.0
10,250,5.0
10,945,5.0
10,946,4.5
10,947,4.0
10,948,4.0
10,949,3.0
10,950,3.5
10,951,5.0
10,952,0.5
10,953,1.0
10,954,3.0
10,955,4.0
10,956,4.0
10,957,4.0
10,958,2.5
10,959,3.5
10,960,4.5
10,253,1.0
10,961,2.0
10,962,0.5
10,254,0.5
10,963,4.0
10,964,4.0
10,965,4.5
10,966,4.0
10,967,1.0
10,968,3.5
10,969,5.0
10,970,4.0
10,971,5.0
11,3,5.0
11,487,3.0
11,462,4.0
11,972,2.0
11,516,3.0
11,8,5.0
11,464,5.0
11,465,3.0
11,532,3.0
11,534,4.0
11,550,3.0
11,588,4.0
11,233,4.0
11,20,5.0
11,21,5.0
11,315,3.0
11,973,2.0
11,622,3.0
11,473,4.0
11,634,3.0
11,26,5.0
11,643,3.0
11,475,4.0
11,27,4.0
11,652,3.0
11,974,4.0
11,975,5.0
11,479,4.0
11,35,5.0
11,38,4.0
11,41,4.0
11,42,4.0
11,43,4.0
11,976,3.0
11,725,5.0
11,74,4.0
11,977,4.0
11,978,3.0
11,979,3.0
11,362,1.0
11,95,5.0
11,980,3.0
11,981,4.0
11,100,4.0
11,101,3.0
11,727,5.0
11,982,4.0
11,365,4.0
11,983,4.0
11,984,4.0
11,985,3.0
11,986,3.0
11,987,5.0
11,234,4.0
11,988,5.0
11,730,5.0
11,989,4.0
11,990,2.0
11,731,4.0
11,991,4.0
11,379,4.0
11,992,2.0
11,993,3.0
11,122,5.0
12,463,4.0
12,533,5.0
12,305,5.0
12,571,5.0
12,467,4.5
12,581,3.0
12,314,3.5
12,30,3.5
12,699,4.0
12,702,5.0
12,337,4.5
12,85,3.5
12,994,5.0
12,995,3.0
12,988,5.0
12,996,3.5
12,997,5.0
12,998,3.5
12,999,3.0
12,1000,5.0
12,1001,5.0
12,1002,5.0
12,1003,4.0
12,735,5.0
12,1004,5.0
12,431,4.5
12,743,4.5
12,871,4.0
12,878,5.0
12,888,5.0
12,896,5.0
12,913,5.0
13,4,5.0
13,1005,1.0
13,481,3.0
13,1006,3.0
13,71,5.0
13,1007,4.0
13,1008,3.0
13,1009,4.0
13,988,4.0
13,386,3.0
13,142,3.0
13,1010,2.0
13,167,5.0
13,1011,4.0
13,1012,2.0
13,1013,3.0
13,220,5.0
13,1014,4.0
13,1015,3.0
13,1016,4.0
13,229,4.0
13,1017,4.0
13,1018,4.0
13,1019,4.0
13,1020,3.0
13,429,4.0
13,1021,3.0
13,741,3.0
13,432,5.0
13,1022,5.0
13,1023,4.0
14,483,3.0
14,485,3.0
14,493,1.0
14,496,4.0
14,293,4.0
14,463,3.0
14,4,5.0
14,516,5.0
14,520,3.0
14,8,5.0
14,464,4.0
14,465,2.0
14,1024,3.0
14,14,3.0
14,468,5.0
14,584,5.0
14,585,4.0
14,17,3.0
14,233,3.0
14,604,5.0
14,605,4.0
14,471,2.0
14,313,3.0
14,21,4.0
14,23,1.0
14,973,4.0
14,622,3.0
14,626,4.0
14,634,4.0
14,1025,3.0
14,640,3.0
14,647,4.0
14,27,3.0
14,651,3.0
14,657,3.0
14,320,5.0
14,661,3.0
14,29,3.0
14,322,4.0
14,665,3.0
14,31,3.0
14,32,4.0
14,828,3.0
14,33,4.0
14,34,2.0
14,35,4.0
14,481,3.0
14,1026,1.0
15,1,2.5
15,972,1.0
15,4,3.5
15,528,1.0
15,1027,1.0
15,571,3.0
15,16,5.0
15,589,3.0
15,17,4.0
15,233,5.0
15,613,1.0
15,21,5.0
15,472,3.0
15,29,5.0
15,323,3.0
15,479,5.0
15,36,2.0
15,43,3.5
15,264,2.0
15,1028,4.0
15,69,5.0
15,71,4.0
15,1029,5.0
15,74,5.0
15,76,5.0
15,82,4.0
15,85,3.5
15,86,5.0
15,1030,3.0
15,1031,3.0
15,1032,4.5
15,1033,2.5
15,1034,5.0
15,836,5.0
15,120,4.0
15,122,3.5
15,1035,3.0
15,1036,1.5
15,387,5.0
15,1037,2.5
15,148,4.5
15,167,4.0
15,402,3.0
15,185,4.0
15,188,4.5
15,193,2.5
15,204,5.0
15,1038,5.0
15,1039,4.0
15,1040,5.0
15,1041,3.5
15,1042,4.0
15,220,5.0
15,221,1.5
15,1016,3.0
15,278,4.0
15,742,3.0
15,743,4.0
15,1043,3.5
15,445,1.5
15,745,3.0
15,747,4.0
15,1044,5.0
15,752,3.5
15,754,3.5
15,755,5.0
15,759,4.0
15,763,3.0
15,765,3.5
15,1045,2.0
15,766,5.0
15,876,3.0
15,1046,3.5
15,235,3.0
15,1047,3.5
15,1048,3.0
15,779,2.5
15,1049,3.5
15,795,2.5
15,809,5.0
15,1050,4.5
15,1051,3.0
15,1052,4.5
15,1053,3.0
15,1054,3.5
15,239,2.0
15,1055,2.0
15,1056,3.5
15,1057,3.0
15,1058,4.0
15,1059,3.0
15,916,3.5
15,1060,4.0
15,1061,3.5
15,1062,4.0
15,1063,2.5
15,927,3.0
15,245,3.5
15,1064,5.0
15,1065,4.5
15,1066,3.5
15,1067,2.0
15,1068,3.0
15,250,2.0
15,1069,3.0
15,1070,3.0
15,953,4.0
15,252,1.0
15,1071,4.0
15,1072,3.5
15,1073,4.5
15,1074,4.0
15,962,2.0
15,254,4.0
15,1075,1.5
15,1076,4.5
15,1077,4.5
15,1078,1.5
15,1079,2.0
15,257,2.0
15,1080,2.5
15,258,2.0
15,1081,5.0
15,1082,2.0
15,1083,2.0
15,1084,1.0
15,1085,4.0
15,1086,4.5
15,1087,3.0
15,1088,5.0
15,1089,3.0
15,1090,3.5
15,1091,3.5
15,1092,5.0
15,1093,3.5
16,4,3.5
16,5,4.0
16,1094,4.5
16,547,2.0
16,16,3.0
16,589,4.0
16,17,3.0
16,233,4.0
16,309,4.0
16,21,3.5
16,29,4.0
16,1095,4.5
16,35,3.0
16,37,4.5
16,1096,4.0
16,1097,4.0
16,723,4.5
16,264,4.0
16,1028,2.5
16,333,3.5
16,336,3.5
16,1098,4.0
16,46,3.5
16,63,4.0
16,68,4.0
16,1099,4.0
16,1100,4.0
16,1101,3.5
16,350,2.5
16,1102,4.0
16,69,3.0
16,70,4.0
16,71,3.5
16,351,5.0
16,1103,3.0
16,352,4.0
16,1104,4.0
16,73,4.0
16,75,3.5
16,76,4.0
16,77,3.0
16,79,4.5
16,1105,4.0
16,1106,4.0
16,865,4.0
16,1107,4.5
16,1108,4.0
16,1109,4.0
16,1110,4.0
16,1111,4.0
16,1112,3.0
16,1113,4.0
16,104,3.5
16,1114,3.5
16,234,3.5
16,383,4.0
16,385,3.5
16,148,3.5
16,157,1.5
16,1115,3.0
16,167,3.5
16,174,3.0
16,1116,3.5
16,1117,3.5
16,402,3.5
16,185,3.5
16,193,3.5
16,1118,4.0
16,1119,3.5
16,1120,4.0
16,1121,3.5
16,1122,3.5
16,1123,4.0
16,1124,4.0
16,278,4.0
16,433,3.5
16,1022,3.0
16,445,4.5
16,1125,3.5
16,1126,4.0
16,754,3.5
16,763,4.5
16,1127,4.0
16,765,3.5
16,1045,4.0
16,1128,3.5
16,1129,3.5
16,775,3.5
16,1130,3.5
16,1131,4.0
16,1132,4.0
16,1133,4.0
16,239,4.5
16,1056,4.0
16,916,4.0
16,1134,4.5
16,245,3.0
16,250,4.5
17,1,4.5
17,972,3.5
17,4,4.0
17,5,4.5
17,8,4.5
17,1094,4.0
17,464,3.5
17,16,5.0
17,589,3.5
17,17,5.0
17,233,5.0
17,21,5.0
17,27,4.5
17,29,4.5
17,1095,3.5
17,479,4.5
17,33,4.5
17,34,4.5
17,35,4.5
17,723,4.5
17,43,4.0
17,1028,5.0
17,331,3.5
17,333,4.0
17,335,3.5
17,57,4.5
17,1135,4.0
17,63,4.0
17,64,4.5
17,266,4.0
17,976,3.5
17,1102,4.5
17,69,5.0
17,70,3.5
17,71,4.5
17,1103,5.0
17,72,5.0
17,1136,3.5
17,74,5.0
17,75,4.5
17,1137,4.5
17,79,4.5
17,1138,4.5
17,1139,4.0
17,82,5.0
17,1107,4.0
17,84,4.0
17,356,4.0
17,268,4.0
17,86,4.5
17,90,4.0
17,977,3.0
17,1140,3.5
17,995,4.0
17,364,3.0
17,109,5.0
17,117,4.0
17,119,4.0
17,383,3.5
17,122,4.5
17,1141,4.0
